UserID,Age,ParentalEducationYears,CEOAnnualSalary,Budget,IdealTripDurationDays,CurrentLatitude,CurrentLongitude,ClimatePreference,TravelStylePreference,TravelCompanionPreference,FavoriteColor,LocalSportsTeamRecord,PastTripsWithRatings
938,46,10.9,34940.99,1431.41,11,42.2321,-70.6329,Mixed,Party,Family,Orange,Losing,"Destination_068-6, Destination_037-6, Destination_023-9"
939,32,13.8,33203.98,1269.5,5,34.1655,-118.1224,Cold,Cultural,Family,White,Losing,"Destination_074-6, Destination_038-8, Destination_061-8, Destination_015-9"
940,45,11.2,30589.68,826.83,7,41.3174,-88.1137,Cold,Party,Family,Yellow,Winning,"Destination_046-6, Destination_036-6, Destination_052-6"
941,55,13.3,27731.81,1420.12,10,35.1217,-118.3289,Cold,Cultural,Couples,Green,Neutral,"Destination_060-7, Destination_006-8, Destination_045-6"
942,59,11.9,20423.99,1102.6,7,40.3226,-73.2945,Temperate,Cultural,Solo,Purple,Neutral,"Destination_004-4, Destination_015-7, Destination_071-9"
943,49,14.4,24022.6,1760.45,7,42.0209,-87.3409,Cold,Cultural,Family,White,Winning,"Destination_050-6, Destination_057-5, Destination_027-8, Destination_023-9, Destination_001-8"
944,35,11.2,31343.79,794.29,7,41.811,-87.7893,Mixed,Relaxation,Solo,Red,Neutral,"Destination_004-8, Destination_074-10, Destination_002-6, Destination_013-10"
945,32,14.0,29730.72,1337.25,5,33.9652,-118.9314,Warm,Cultural,Couples,Yellow,Winning,"Destination_028-8, Destination_025-9, Destination_049-7, Destination_050-6, Destination_017-9"
946,42,14.9,47552.95,1418.18,2,42.316,-70.912,Mixed,Relaxation,Family,Red,Losing,"Destination_003-6, Destination_037-8, Destination_050-9, Destination_046-10"
947,55,15.3,53347.82,1885.59,9,43.2852,-71.017,Mixed,Luxury,Couples,Black,Winning,"Destination_031-8, Destination_027-6"
948,40,12.3,22702.71,1169.65,2,41.1929,-71.107,Mixed,Relaxation,Friends,Red,Losing,Destination_060-9
949,40,13.8,30895.43,737.1,4,35.4198,-117.8068,Mixed,Adventure,Friends,Green,Losing,"Destination_029-9, Destination_015-6, Destination_051-6, Destination_064-9, Destination_030-7"
950,36,14.3,22724.35,1918.58,3,40.3046,-73.7144,Temperate,Party,Family,Black,Losing,"Destination_019-8, Destination_006-6, Destination_034-7"
951,31,17.1,14007.69,916.13,2,41.509,-88.3069,Temperate,Relaxation,Friends,White,Winning,"Destination_067-9, Destination_065-8, Destination_026-8, Destination_064-10"
952,33,11.0,11651.28,809.26,8,40.5358,-73.9642,Warm,Relaxation,Couples,Blue,Winning,"Destination_051-10, Destination_033-7, Destination_017-7"
953,37,12.0,12595.99,1125.91,7,24.8239,-80.7646,Cold,Adventure,Couples,Purple,Losing,"Destination_038-9, Destination_057-6, Destination_001-7"
954,56,19.1,57596.78,2329.53,8,34.0552,-118.4441,Warm,Relaxation,Couples,Blue,Winning,Destination_009-8
955,32,13.4,22178.81,1141.0,3,47.8074,-122.9373,Mixed,Luxury,Couples,Purple,Winning,"Destination_057-7, Destination_052-7"
956,36,10.1,46406.07,907.38,5,26.1171,-80.7819,Warm,Cultural,Couples,Red,Losing,Destination_036-10
957,25,12.9,14864.05,300.0,8,48.4314,-123.1879,Warm,Cultural,Friends,White,Losing,"Destination_026-8, Destination_027-6"
958,44,8.2,21891.82,435.04,7,41.3337,-87.4213,Warm,Relaxation,Couples,Red,Losing,"Destination_047-7, Destination_067-6, Destination_010-7, Destination_025-6"
959,51,14.1,18611.14,750.42,10,34.8821,-118.0825,Cold,Luxury,Couples,Purple,Winning,"Destination_004-6, Destination_005-8, Destination_010-10, Destination_013-10, Destination_043-5"
960,54,15.1,28671.26,1380.43,11,42.6414,-71.0512,Warm,Relaxation,Family,Yellow,Neutral,"Destination_017-6, Destination_064-9, Destination_016-8, Destination_048-6"
961,37,12.0,15312.43,466.56,6,33.5368,-118.4851,Warm,Relaxation,Couples,Blue,Losing,"Destination_033-6, Destination_040-10"
962,42,12.8,24076.57,300.0,2,40.104,-74.6494,Warm,Cultural,Friends,Purple,Winning,"Destination_009-8, Destination_044-7, Destination_064-4"
963,33,15.8,67443.38,1300.17,5,42.0809,-88.1916,Temperate,Cultural,Family,Blue,Winning,"Destination_035-10, Destination_006-6"
964,41,10.3,23352.05,1143.36,7,34.2098,-118.8909,Mixed,Cultural,Friends,Purple,Winning,"Destination_007-9, Destination_052-8, Destination_025-4"
965,39,11.2,8517.55,824.55,5,47.7582,-122.5743,Warm,Luxury,Family,Black,Losing,"Destination_063-4, Destination_012-8"
966,36,13.4,12628.68,1105.9,4,41.4133,-73.8481,Temperate,Adventure,Couples,Yellow,Winning,"Destination_054-9, Destination_056-8, Destination_063-10"
967,37,12.4,22552.5,1069.5,8,34.6679,-118.6178,Warm,Party,Couples,Green,Losing,"Destination_021-9, Destination_061-8, Destination_069-7"
968,40,13.2,7267.08,859.59,15,34.0781,-118.7305,Warm,Party,Friends,Yellow,Winning,"Destination_044-9, Destination_021-9, Destination_056-10, Destination_035-8"
969,31,11.4,37622.0,462.01,6,25.5532,-80.3211,Temperate,Adventure,Couples,Orange,Winning,"Destination_030-8, Destination_048-7, Destination_024-5, Destination_004-7"
970,32,14.4,44148.7,1239.82,8,25.3971,-80.7978,Warm,Cultural,Couples,White,Losing,"Destination_074-3, Destination_007-9"
971,55,13.2,21439.92,1293.12,4,40.0032,-75.1799,Warm,Relaxation,Couples,Red,Losing,"Destination_060-9, Destination_048-7, Destination_016-6, Destination_021-9"
972,68,14.3,20543.26,1901.55,12,33.5218,-117.9263,Warm,Luxury,Family,Green,Losing,"Destination_014-9, Destination_067-7"
973,21,14.6,52074.09,1056.87,10,24.9608,-80.8741,Temperate,Party,Solo,Red,Losing,"Destination_065-7, Destination_001-6"
974,20,14.6,11820.22,549.44,9,43.2554,-71.3782,Mixed,Party,Work,Blue,Winning,"Destination_047-4, Destination_061-8, Destination_017-6, Destination_015-7, Destination_003-8"
975,24,11.2,14881.77,1303.93,11,42.0405,-87.3088,Warm,Party,Solo,White,Neutral,"Destination_006-6, Destination_030-9"
976,34,14.9,20083.17,1118.88,6,34.3813,-119.0012,Cold,Adventure,Couples,White,Winning,"Destination_020-10, Destination_059-10, Destination_052-8, Destination_037-8"
977,46,13.0,22566.13,947.56,7,42.2445,-71.8691,Cold,Relaxation,Solo,Yellow,Neutral,Destination_056-6
978,42,13.4,31900.95,956.94,13,41.9332,-74.8074,Mixed,Cultural,Couples,Black,Losing,"Destination_069-8, Destination_066-7, Destination_064-5, Destination_059-8, Destination_031-6"
979,37,16.0,48951.64,914.03,9,40.1861,-74.5303,Warm,Cultural,Couples,Green,Losing,"Destination_016-10, Destination_045-8, Destination_055-5"
980,41,12.3,49255.7,1389.68,2,39.9617,-73.3337,Mixed,Relaxation,Family,Yellow,Winning,Destination_039-10
981,27,16.8,23864.84,692.95,8,41.9212,-74.2479,Mixed,Cultural,Couples,White,Winning,"Destination_039-5, Destination_034-5"
982,32,16.8,45109.08,924.05,6,41.2198,-88.7485,Mixed,Adventure,Couples,Green,Losing,"Destination_046-10, Destination_018-10, Destination_072-7, Destination_066-8, Destination_020-9"
983,35,15.4,20200.91,1012.72,10,40.5879,-74.1682,Mixed,Relaxation,Solo,Green,Neutral,"Destination_006-8, Destination_044-10, Destination_023-6, Destination_075-7"
984,18,12.3,14318.29,902.74,8,40.3844,-73.8993,Warm,Party,Couples,Blue,Winning,"Destination_003-7, Destination_036-8, Destination_031-9, Destination_060-8"
985,21,9.8,16987.72,391.56,2,40.9076,-73.8485,Mixed,Adventure,Work,Blue,Winning,"Destination_026-5, Destination_010-7"
986,22,16.3,14330.12,553.78,8,42.2019,-71.6108,Mixed,Adventure,Family,Red,Winning,Destination_026-8
987,44,13.9,28461.91,1759.52,9,41.0429,-74.0037,Warm,Relaxation,Family,White,Neutral,"Destination_057-7, Destination_070-10, Destination_039-9, Destination_051-9, Destination_069-10"
988,38,12.4,20603.62,1371.47,9,34.4942,-117.845,Warm,Relaxation,Couples,White,Neutral,"Destination_026-7, Destination_005-8, Destination_075-8, Destination_055-6"
989,42,16.1,18972.96,1378.43,9,25.0491,-80.9071,Mixed,Luxury,Couples,Yellow,Neutral,"Destination_052-7, Destination_060-6"
990,18,12.5,15610.34,300.0,11,41.9822,-71.5881,Warm,Adventure,Friends,Purple,Neutral,"Destination_035-7, Destination_002-4, Destination_060-7, Destination_068-7"
991,18,13.4,58487.92,843.74,8,42.2576,-87.4543,Mixed,Party,Solo,Blue,Neutral,Destination_062-4
992,43,14.8,16825.76,1964.25,8,41.2596,-73.8118,Temperate,Luxury,Friends,Red,Winning,"Destination_008-8, Destination_017-8, Destination_016-6, Destination_034-8"
993,18,12.0,18087.3,1047.4,11,41.9843,-87.0301,Cold,Cultural,Friends,Purple,Winning,Destination_023-9
994,50,13.4,13348.48,1002.93,14,40.9449,-73.9759,Warm,Relaxation,Couples,Blue,Winning,"Destination_024-6, Destination_015-10, Destination_054-6, Destination_029-5"
995,18,16.4,82063.82,1550.09,11,43.1002,-71.0024,Cold,Relaxation,Work,White,Losing,"Destination_025-10, Destination_033-9, Destination_021-7, Destination_034-9, Destination_051-8"
996,45,14.1,13169.87,923.72,8,47.4578,-122.7489,Temperate,Relaxation,Couples,Green,Losing,"Destination_041-7, Destination_050-6, Destination_040-7"
997,24,16.6,21932.01,1073.31,9,26.1115,-79.5715,Mixed,Party,Work,Black,Winning,Destination_039-6
998,48,15.9,41485.29,1208.87,9,47.5847,-121.676,Warm,Relaxation,Work,Green,Neutral,"Destination_005-9, Destination_056-10"
999,73,13.1,55017.21,2007.21,9,39.725,-74.0377,Warm,Relaxation,Couples,Blue,Losing,"Destination_029-10, Destination_032-10"
1000,18,9.6,24607.25,576.92,13,25.74,-80.5535,Warm,Relaxation,Couples,Purple,Neutral,"Destination_061-5, Destination_045-9, Destination_026-5, Destination_008-9, Destination_050-10"
1001,43,11.5,18237.4,1326.2,5,48.8019,-122.3631,Warm,Relaxation,Friends,Blue,Losing,"Destination_050-9, Destination_007-6, Destination_032-7"
1002,18,15.8,25176.15,701.28,10,25.5561,-80.177,Mixed,Relaxation,Solo,Yellow,Losing,"Destination_028-5, Destination_030-10, Destination_007-5, Destination_026-7"
1003,40,10.7,21907.99,1025.18,7,33.0486,-118.6199,Warm,Relaxation,Friends,Green,Winning,Destination_014-8
1004,33,13.3,25633.34,1223.1,3,26.2516,-80.5045,Warm,Relaxation,Solo,Orange,Neutral,"Destination_048-8, Destination_005-8, Destination_027-7"
1005,37,14.5,13772.59,387.44,7,25.3456,-79.5352,Mixed,Luxury,Couples,Purple,Neutral,Destination_049-7
1006,24,17.1,32517.13,670.52,5,42.5501,-87.3715,Warm,Party,Friends,Black,Neutral,"Destination_066-9, Destination_012-6, Destination_010-7"
1007,44,12.6,35307.13,1269.84,10,33.8224,-118.3597,Warm,Adventure,Family,Purple,Winning,"Destination_022-7, Destination_054-8, Destination_033-4, Destination_015-8, Destination_064-7"
1008,18,13.0,38666.35,1237.33,7,40.3079,-74.5074,Cold,Party,Friends,Orange,Losing,"Destination_016-6, Destination_011-5"
1009,50,13.5,34822.66,919.52,5,47.0878,-122.639,Warm,Relaxation,Family,Yellow,Winning,Destination_024-8
1010,30,14.7,34241.95,893.77,12,40.1926,-74.7919,Mixed,Adventure,Couples,White,Losing,"Destination_074-9, Destination_012-6, Destination_008-7"
1011,18,13.9,22959.98,641.6,10,25.8697,-80.0727,Temperate,Party,Friends,Orange,Losing,"Destination_031-6, Destination_064-4, Destination_072-7, Destination_033-8"
1012,54,15.6,51976.14,1761.55,13,41.5604,-74.3442,Temperate,Relaxation,Couples,Orange,Winning,Destination_044-8
1013,34,12.3,18584.14,390.1,8,34.1981,-118.0836,Temperate,Party,Couples,Black,Losing,"Destination_046-7, Destination_030-8, Destination_048-7"
1014,58,13.7,162411.54,1756.31,9,25.6331,-79.8178,Mixed,Cultural,Couples,Orange,Losing,"Destination_026-7, Destination_013-10, Destination_032-7, Destination_016-5"
1015,50,14.5,43737.56,1693.01,10,42.7476,-70.8963,Temperate,Cultural,Family,Black,Neutral,Destination_055-10
1016,25,13.3,32339.58,896.48,5,33.9222,-118.4188,Cold,Cultural,Couples,Green,Losing,"Destination_003-9, Destination_042-10"
1017,34,15.6,33609.61,1263.85,8,25.0761,-80.593,Temperate,Party,Solo,Blue,Losing,"Destination_036-6, Destination_004-9, Destination_009-8, Destination_013-9"
1018,36,14.2,28796.06,1218.28,7,25.449,-80.752,Temperate,Relaxation,Family,Blue,Winning,"Destination_051-8, Destination_041-10, Destination_064-5"
1019,53,15.1,19253.5,1176.42,3,42.1,-87.0317,Cold,Cultural,Solo,Purple,Neutral,"Destination_033-9, Destination_055-6, Destination_039-7"
1020,40,14.2,34745.03,1308.83,8,33.596,-118.0983,Warm,Adventure,Work,Blue,Neutral,"Destination_038-7, Destination_067-5, Destination_066-7, Destination_024-8"
1021,37,14.6,25566.36,862.46,6,41.8429,-71.2125,Temperate,Party,Couples,Blue,Losing,"Destination_025-5, Destination_006-9, Destination_044-7, Destination_011-9, Destination_015-7"
1022,33,12.7,41182.27,972.57,6,41.5348,-87.3291,Warm,Cultural,Solo,Black,Losing,"Destination_047-6, Destination_004-9, Destination_016-7"
1023,34,12.7,19777.19,822.65,8,42.0206,-70.5542,Cold,Luxury,Friends,Green,Neutral,"Destination_038-8, Destination_037-7, Destination_025-9, Destination_029-8"
1024,51,16.0,19130.92,1211.62,12,33.9271,-118.5648,Cold,Party,Family,Black,Winning,Destination_034-6
1025,35,15.2,40716.49,1490.12,6,33.4233,-118.1134,Temperate,Cultural,Friends,Orange,Neutral,"Destination_044-7, Destination_047-10"
1026,30,11.9,11498.84,786.51,6,41.1576,-73.8733,Warm,Party,Couples,Red,Losing,"Destination_056-7, Destination_035-9, Destination_017-8"
1027,28,14.4,68077.47,1221.94,5,42.9994,-86.9151,Mixed,Adventure,Couples,Black,Winning,"Destination_052-8, Destination_069-7, Destination_040-6, Destination_045-8, Destination_001-9"
1028,28,9.3,7293.67,300.0,4,47.4562,-122.489,Warm,Relaxation,Family,White,Winning,"Destination_020-9, Destination_017-4, Destination_068-10, Destination_067-7, Destination_037-10"
1029,18,13.1,33705.69,300.0,5,25.9948,-80.609,Temperate,Party,Friends,Blue,Winning,"Destination_037-6, Destination_051-6, Destination_059-5, Destination_012-7"
1030,26,16.0,42943.02,1452.94,7,42.9431,-70.8792,Warm,Adventure,Family,White,Losing,"Destination_070-7, Destination_041-8"
1031,53,13.3,30798.86,1632.11,10,34.1782,-117.8965,Temperate,Cultural,Couples,Purple,Winning,"Destination_075-10, Destination_038-8, Destination_062-8, Destination_041-10"
1032,33,14.2,14138.95,300.0,8,41.5714,-73.9245,Temperate,Cultural,Couples,Black,Winning,Destination_061-8
1033,43,8.0,10552.3,679.88,4,42.3035,-70.3056,Mixed,Luxury,Solo,Red,Winning,"Destination_036-10, Destination_044-7, Destination_069-8"
1034,18,13.5,17394.65,788.28,11,34.5338,-118.4005,Cold,Party,Friends,Yellow,Neutral,Destination_036-5
1035,42,14.4,95578.29,1528.6,11,34.0526,-118.1423,Warm,Adventure,Couples,Green,Winning,"Destination_038-7, Destination_068-5"
1036,33,14.9,25859.83,1010.53,5,42.5409,-71.7383,Temperate,Cultural,Work,Blue,Winning,Destination_010-10
1037,29,15.9,30603.83,300.0,11,39.9388,-74.4537,Warm,Cultural,Couples,White,Losing,"Destination_068-4, Destination_008-10, Destination_066-8, Destination_071-5, Destination_023-7"
1038,37,13.4,38444.2,550.64,8,25.2776,-80.5119,Warm,Relaxation,Couples,Purple,Winning,"Destination_004-8, Destination_066-4"
1039,29,13.7,15617.81,587.09,7,42.6774,-71.1445,Cold,Relaxation,Couples,Orange,Winning,"Destination_034-8, Destination_036-7, Destination_008-10"
1040,18,11.6,32067.81,754.78,8,40.8082,-74.6222,Warm,Relaxation,Friends,Blue,Neutral,"Destination_064-8, Destination_028-10"
1041,46,13.3,11953.52,300.0,7,47.3792,-122.0364,Mixed,Luxury,Friends,Black,Winning,"Destination_071-7, Destination_010-8, Destination_035-8, Destination_003-10, Destination_061-7"
1042,38,11.3,10175.17,882.99,9,26.0575,-80.5523,Temperate,Cultural,Couples,Purple,Winning,"Destination_006-10, Destination_020-6, Destination_056-9, Destination_063-10, Destination_033-6"
1043,31,10.3,25196.07,962.16,8,47.6908,-121.2306,Warm,Luxury,Couples,Black,Neutral,Destination_041-3
1044,23,12.0,29493.51,614.9,6,40.7012,-74.3566,Mixed,Relaxation,Friends,Green,Winning,"Destination_024-9, Destination_032-9, Destination_004-9"
1045,18,17.3,37316.51,1453.24,2,47.5231,-122.2839,Temperate,Adventure,Solo,Black,Neutral,Destination_029-6
1046,38,13.3,13472.28,560.33,9,33.9744,-118.2557,Warm,Cultural,Family,Blue,Losing,"Destination_070-4, Destination_024-5, Destination_035-2, Destination_029-8, Destination_063-8"
1047,54,14.0,15677.98,1079.61,7,33.3283,-118.7213,Temperate,Cultural,Friends,White,Neutral,Destination_010-9
1048,37,12.8,102807.88,1209.74,10,42.2853,-71.1426,Mixed,Adventure,Couples,Yellow,Neutral,Destination_059-5
1049,18,10.7,7914.03,300.0,8,40.4269,-74.0985,Temperate,Adventure,Friends,Yellow,Losing,Destination_031-9
1050,38,15.7,42258.39,1254.3,7,40.7405,-73.5653,Temperate,Adventure,Friends,Purple,Neutral,"Destination_036-8, Destination_030-7, Destination_075-10, Destination_066-10, Destination_033-5"
1051,34,9.6,11126.54,321.2,10,34.0004,-118.0404,Temperate,Adventure,Solo,Red,Losing,"Destination_012-6, Destination_064-7"
1052,45,12.6,17434.32,868.9,8,47.3392,-122.044,Warm,Relaxation,Couples,Green,Neutral,"Destination_035-7, Destination_063-8, Destination_030-8, Destination_009-7, Destination_017-9"
1053,42,13.6,16394.73,550.31,8,34.2379,-117.8071,Warm,Cultural,Couples,Blue,Losing,Destination_030-10
1054,18,14.7,56168.41,1258.88,7,34.4067,-117.9456,Temperate,Cultural,Friends,Orange,Losing,"Destination_048-6, Destination_007-10"
1055,42,12.3,70099.76,1617.0,13,42.3108,-70.9375,Mixed,Adventure,Family,Yellow,Winning,Destination_010-4
1056,23,10.5,23742.06,385.87,5,41.2418,-74.336,Cold,Cultural,Friends,Red,Losing,"Destination_072-6, Destination_007-8"
1057,18,12.6,33940.59,699.06,6,33.7358,-118.1493,Warm,Party,Couples,Red,Neutral,"Destination_064-10, Destination_049-8, Destination_024-8, Destination_034-10"
1058,33,12.4,21370.44,300.0,3,34.2576,-118.6521,Temperate,Luxury,Solo,Orange,Losing,"Destination_021-6, Destination_010-10"
1059,40,12.3,21206.35,732.81,9,34.0126,-118.287,Warm,Luxury,Solo,Blue,Neutral,"Destination_009-8, Destination_051-9, Destination_063-10, Destination_066-10"
1060,18,16.2,39351.01,1479.07,6,46.5024,-122.4398,Warm,Party,Couples,Red,Winning,"Destination_069-8, Destination_011-9, Destination_032-8, Destination_047-10"
1061,43,11.3,19720.55,702.97,6,41.8013,-87.7101,Cold,Adventure,Solo,Blue,Winning,"Destination_005-8, Destination_049-8, Destination_051-9"
1062,44,14.3,32133.11,1098.14,6,41.418,-74.6179,Temperate,Cultural,Solo,Blue,Losing,Destination_061-9
1063,36,14.2,21943.09,756.45,8,25.3477,-81.4961,Mixed,Cultural,Family,Red,Losing,"Destination_053-7, Destination_066-7, Destination_044-6, Destination_046-8, Destination_059-8"
1064,25,16.0,22770.83,1309.43,4,47.3695,-122.5278,Warm,Party,Friends,Orange,Losing,Destination_011-7
1065,23,13.9,9132.61,804.56,2,41.625,-87.0762,Cold,Adventure,Solo,Red,Winning,"Destination_003-8, Destination_046-7, Destination_043-4, Destination_068-10, Destination_063-7"
1066,47,15.2,28147.81,1342.91,9,26.1903,-80.1511,Mixed,Adventure,Family,Black,Winning,"Destination_002-5, Destination_003-7, Destination_063-6"
1067,18,13.9,31527.95,471.68,2,41.6947,-87.1169,Cold,Party,Solo,White,Winning,"Destination_037-8, Destination_048-7, Destination_007-8"
1068,48,14.5,13156.9,1131.48,10,41.8701,-88.0391,Mixed,Relaxation,Couples,Black,Winning,"Destination_049-8, Destination_005-10, Destination_062-7"
1069,33,10.9,28444.88,353.52,12,46.7519,-122.5507,Cold,Luxury,Work,Blue,Neutral,Destination_075-6
1070,34,8.6,19073.97,684.64,7,41.0873,-72.8717,Temperate,Relaxation,Couples,Black,Losing,"Destination_028-8, Destination_008-7, Destination_015-8, Destination_033-9"
1071,18,15.0,61458.49,967.51,11,42.3908,-71.4427,Temperate,Adventure,Solo,Green,Losing,"Destination_030-10, Destination_034-8, Destination_017-9, Destination_029-8"
1072,33,14.8,63695.89,1873.9,8,41.7675,-70.784,Temperate,Relaxation,Couples,Yellow,Neutral,"Destination_072-5, Destination_036-7, Destination_048-8, Destination_046-9"
1073,42,14.7,19150.52,1592.06,13,39.8277,-73.7348,Mixed,Party,Family,Green,Winning,"Destination_004-4, Destination_039-5, Destination_061-9, Destination_060-10, Destination_040-8"
1074,19,13.2,42982.52,1165.65,6,41.1189,-73.7919,Warm,Party,Couples,White,Losing,Destination_010-5
1075,41,16.8,36719.85,1312.85,2,40.6002,-73.7275,Mixed,Relaxation,Work,Purple,Losing,Destination_052-8
1076,36,13.0,21356.69,1063.89,7,40.7955,-74.3991,Temperate,Party,Couples,Blue,Losing,"Destination_068-7, Destination_042-10, Destination_017-5, Destination_034-7"
